commit_sha,filename,maintainability_index,complexity,num_lines,num_functions,num_classes,avg_function_length,avg_num_parameters,nesting_levels,num_comments,duplicated_code_warnings,num_imports,cyclic_dependencies,is_bug,bug_type
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/indexers/objects.py,"5,38023E+16",78.0,453.0,11.0,8.0,"7,81818E+15","5,63636E+15",14.0,22.0,0.0,11.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/io/pytables.py,0.0,1030.0,5405.0,240.0,21.0,"6,04167E+15",2.8,21.0,320.0,0.0,24.0,0.0,0,ImportError
ba687d9481c04fd160795ff8d8568f5c9f877128,Lib/test/test_importlib/resources/data03/namespace/portion1/__init__.py,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ImportError
ba687d9481c04fd160795ff8d8568f5c9f877128,Lib/test/test_importlib/resources/data01/subdirectory/__init__.py,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/reshape/encoding.py,"5,00871E+16",60.0,580.0,5.0,0.0,9.6,4.2,21.0,20.0,0.0,13.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/indexes/category.py,"5,71057E+16",40.0,514.0,16.0,1.0,4.5,23125,8.0,22.0,0.0,8.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/io/formats/style_render.py,"2,40032E+16",301.0,2503.0,54.0,3.0,7.5,"3,35185E+16",11.0,44.0,0.0,14.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/groupby/generic.py,"1,19179E+15",232.0,2658.0,63.0,3.0,"6,44444E+15","2,95238E+16",14.0,146.0,0.0,23.0,0.0,0,ImportError
ba687d9481c04fd160795ff8d8568f5c9f877128,Lib/test/test_importlib/resources/test_files.py,"6,72814E+15",34.0,139.0,10.0,12.0,3.3,1.0,2.0,0.0,0.0,9.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/io/formats/css.py,"5,61284E+15",44.0,424.0,14.0,1.0,"5,64286E+15","2,21429E+16",7.0,12.0,0.0,5.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/groupby/generic.py,"1,19179E+15",232.0,2658.0,63.0,3.0,"6,44444E+15","2,95238E+16",14.0,146.0,0.0,23.0,0.0,0,ImportError
a30bb6f571a843853f679516d3b4ff664bd3d04b,pandas/tests/plotting/frame/test_frame.py,0.0,384.0,2583.0,178.0,1.0,"6,91573E+15","1,61798E+16",9.0,147.0,0.0,12.0,0.0,0,ImportError
a675ef1141e2533bd5596222d0a64b6a3f74d2d0,Lib/lib2to3/tests/pytree_idempotency.py,"6,36529E+15",19.0,92.0,2.0,0.0,7.5,1.0,10.0,9.0,0.0,7.0,0.0,1,ImportError
a675ef1141e2533bd5596222d0a64b6a3f74d2d0,Lib/lib2to3/fixes/util.py,"3,89192E+15",110.0,362.0,28.0,0.0,4.0,"1,57143E+16",5.0,25.0,0.0,12.0,0.0,1,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/_testing/contexts.py,"6,49202E+15",24.0,256.0,8.0,0.0,7375,1.75,5.0,1.0,0.0,19.0,0.0,0,ImportError
e18f21c7d423e2f25bf87d3aedc330901c3f1c60,Lib/test/test_import.py,,,,,,,,,,,,,1,ImportError
ba687d9481c04fd160795ff8d8568f5c9f877128,Lib/test/test_importlib/resources/test_read.py,"6,58759E+15",22.0,93.0,10.0,7.0,3.3,1.4,2.0,0.0,0.0,3.0,0.0,0,ImportError
ba687d9481c04fd160795ff8d8568f5c9f877128,Lib/test/test_importlib/resources/data03/__init__.py,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ImportError
8bcff10b5aaca6aa9698939f7049d4db0461710c,tests/schema/fields.py,"7,03319E+15",21.0,66.0,4.0,3.0,4.25,2.5,2.0,1.0,0.0,2.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/indexes/period.py,"4,70043E+15",77.0,649.0,25.0,1.0,5.28,2.2,6.0,37.0,0.0,16.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/reshape/melt.py,"4,12496E+15",47.0,534.0,6.0,0.0,"9,83333E+15","4,83333E+15",8.0,5.0,0.0,17.0,0.0,0,ImportError
2c19987db525f61e85dadb40b368c97254adc7cc,Lib/test/test_importlib/test_threaded_import.py,"5,44812E+16",40.0,273.0,19.0,3.0,"4,78947E+16","1,42105E+16",16.0,41.0,0.0,25.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/window/rolling.py,"2,01015E+15",263.0,2898.0,84.0,6.0,"5,36905E+15","3,22619E+16",13.0,79.0,0.0,27.0,0.0,0,ImportError
24936816994d14b616d4053d618d7de7419c6f89,pandas/core/groupby/groupby.py,0.0,307.0,5682.0,102.0,3.0,"7,26471E+15","2,54902E+15",12.0,187.0,0.0,33.0,0.0,0,ImportError
24936816994d14b616d4053d618d7de7419c6f89,pandas/core/groupby/grouper.py,"3,12703E+16",140.0,974.0,26.0,2.0,"6,80769E+16","1,96154E+16",11.0,92.0,0.0,17.0,0.0,0,ImportError
7bd329d800b29e195a55b16093ef74c22e20476d,Lib/importlib/_bootstrap.py,"1,21968E+16",281.0,1160.0,86.0,15.0,"4,81395E+15","1,84884E+16",7.0,55.0,0.0,12.0,0.0,1,ImportError
966d0e0930e9d73456a47ff459ea04ea8dc1cf9c,Lib/lib2to3/fixes/util.py,"3,89192E+15",110.0,362.0,28.0,0.0,4.0,"1,57143E+16",5.0,25.0,0.0,12.0,0.0,1,ImportError
a675ef1141e2533bd5596222d0a64b6a3f74d2d0,Lib/lib2to3/fixes/fix_itertools_imports.py,"7,20431E+14",27.0,45.0,1.0,1.0,10.0,3.0,4.0,6.0,0.0,3.0,0.0,1,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/tests/internals/test_internals.py,0.0,300.0,1416.0,80.0,6.0,6.8,19125,11.0,67.0,0.0,8.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/io/pytables.py,0.0,1030.0,5405.0,240.0,21.0,"6,04167E+15",2.8,21.0,320.0,0.0,24.0,0.0,0,ImportError
a30bb6f571a843853f679516d3b4ff664bd3d04b,pandas/plotting/_matplotlib/core.py,0.0,488.0,2101.0,104.0,9.0,6375,"2,64423E+15",16.0,188.0,0.0,23.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/arrays/timedeltas.py,"2,51344E+16",163.0,1176.0,45.0,1.0,"5,64444E+15","1,95556E+16",9.0,82.0,0.0,18.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/dtypes/base.py,"4,31573E+15",64.0,582.0,35.0,3.0,4.6,1.4,5.0,13.0,0.0,11.0,0.0,0,ImportError
8bcff10b5aaca6aa9698939f7049d4db0461710c,tests/schema/fields.py,"7,03319E+15",21.0,66.0,4.0,3.0,4.25,2.5,2.0,1.0,0.0,2.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/indexes/base.py,0.0,1068.0,7915.0,245.0,1.0,"6,57959E+15","2,19184E+16",13.0,540.0,0.0,33.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/tools/timedeltas.py,"6,60721E+15",29.0,285.0,6.0,0.0,"5,83333E+15","3,16667E+16",6.0,20.0,0.0,12.0,0.0,0,ImportError
a30bb6f571a843853f679516d3b4ff664bd3d04b,pandas/plotting/_matplotlib/boxplot.py,"3,39006E+15",87.0,567.0,24.0,2.0,"5,20833E+15","3,29167E+16",13.0,44.0,0.0,19.0,0.0,0,ImportError
91f7abc4d74c45be87c78197c5267c7e573ceaf5,sklearn/metrics/cluster/__init__.py,100.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,ImportError
80a4e3899420faaa012c82b4e82cdb6675a6a944,Lib/test/test_type_aliases.py,,,,,,,,,,,,,0,ImportError
a53812df126b99bca25187441a123c7785ee82a0,Lib/importlib/resources/_common.py,"7,048E+15",22.0,211.0,19.0,0.0,"4,42105E+15","1,10526E+15",5.0,12.0,0.0,13.0,0.0,0,ImportError
49258efada0cb0fc58ccffc018ff310b8f7f4570,Lib/zipimport.py,"3,09327E+16",131.0,813.0,26.0,2.0,"4,80769E+16","1,88462E+16",29.0,143.0,0.0,18.0,0.0,0,ImportError
a675ef1141e2533bd5596222d0a64b6a3f74d2d0,Lib/lib2to3/tests/benchmark.py,"8,16773E+15",6.0,58.0,2.0,1.0,2.5,0.5,6.0,11.0,0.0,5.0,0.0,1,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/reshape/concat.py,"3,47042E+15",131.0,891.0,19.0,1.0,"6,15789E+15","2,42105E+16",17.0,43.0,0.0,12.0,0.0,0,ImportError
1014d42dd314844c12bddee0d075521da965c60a,Lib/importlib/_bootstrap.py,"2,30264E+15",239.0,864.0,59.0,16.0,"4,45763E+16","1,98305E+16",7.0,53.0,0.0,8.0,0.0,1,ImportError
a675ef1141e2533bd5596222d0a64b6a3f74d2d0,Lib/lib2to3/tests/benchmark.py,"8,16773E+15",6.0,58.0,2.0,1.0,2.5,0.5,6.0,11.0,0.0,5.0,0.0,1,ImportError
24936816994d14b616d4053d618d7de7419c6f89,pandas/core/groupby/generic.py,"1,07268E+16",232.0,2835.0,63.0,3.0,"6,44444E+15","2,95238E+16",14.0,146.0,0.0,23.0,0.0,0,ImportError
966d0e0930e9d73456a47ff459ea04ea8dc1cf9c,Lib/lib2to3/tests/test_fixers.py,0.0,477.0,3152.0,351.0,40.0,"4,78063E+15","1,05983E+16",8.0,56.0,0.0,23.0,0.0,1,ImportError
ba687d9481c04fd160795ff8d8568f5c9f877128,Lib/test/test_importlib/resources/data03/namespace/portion2/__init__.py,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/arraylike.py,"4,47695E+15",94.0,529.0,39.0,1.0,"3,97436E+16","2,10256E+16",8.0,62.0,0.0,12.0,0.0,0,ImportError
f120d2e142ad4add44c49fda7a7f6541e8f794e2,scikits/learn/metrics/cluster.py,"1,63929E+16",17.0,332.0,4.0,0.0,8.0,2.0,4.0,5.0,0.0,5.0,0.0,1,ImportError
ba687d9481c04fd160795ff8d8568f5c9f877128,Lib/test/test_importlib/resources/test_functional.py,"6,49922E+15",30.0,255.0,14.0,5.0,"4,28571E+15","1,14286E+16",3.0,11.0,0.0,6.0,0.0,0,ImportError
1014d42dd314844c12bddee0d075521da965c60a,Lib/importlib/_bootstrap.py,"2,30264E+15",239.0,864.0,59.0,16.0,"4,45763E+16","1,98305E+16",7.0,53.0,0.0,8.0,0.0,1,ImportError
af0a00f022d0fb8f1edb4abdda1bc6b915f0448d,Lib/zipimport.py,"2,95184E+15",137.0,829.0,26.0,2.0,"4,96154E+15","1,88462E+16",29.0,144.0,0.0,18.0,0.0,0,ImportError
80a4e3899420faaa012c82b4e82cdb6675a6a944,Lib/test/test_type_aliases.py,,,,,,,,,,,,,0,ImportError
3047981517ffa0c75c97f05446bd0d41865e323b,tests/regressiontests/staticfiles_tests/tests.py,"4,52111E+15",129.0,733.0,70.0,27.0,4.1,"1,31429E+16",2.0,23.0,0.0,22.0,0.0,1,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/io/clipboards.py,"6,43037E+15",25.0,197.0,2.0,0.0,12.5,2.5,4.0,20.0,0.0,12.0,0.0,0,ImportError
ba687d9481c04fd160795ff8d8568f5c9f877128,Lib/test/test_importlib/resources/data01/subdirectory/__init__.py,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ImportError
a30bb6f571a843853f679516d3b4ff664bd3d04b,pandas/tests/io/formats/style/test_matplotlib.py,"5,00057E+16",46.0,305.0,20.0,0.0,4.85,1.65,6.0,11.0,0.0,3.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/dtypes/concat.py,"5,54127E+16",57.0,348.0,5.0,0.0,8.2,2.2,8.0,35.0,0.0,11.0,0.0,0,ImportError
a30bb6f571a843853f679516d3b4ff664bd3d04b,pandas/plotting/_matplotlib/core.py,0.0,488.0,2101.0,104.0,9.0,6375,"2,64423E+15",16.0,188.0,0.0,23.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/reshape/pivot.py,"2,77243E+16",143.0,942.0,15.0,0.0,8.4,"4,86667E+15",12.0,49.0,0.0,14.0,0.0,0,ImportError
a675ef1141e2533bd5596222d0a64b6a3f74d2d0,Lib/lib2to3/fixes/fix_itertools_imports.py,"7,20431E+14",27.0,45.0,1.0,1.0,10.0,3.0,4.0,6.0,0.0,3.0,0.0,1,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/groupby/grouper.py,"3,11066E+16",140.0,983.0,26.0,2.0,"6,76923E+15","1,96154E+16",11.0,98.0,0.0,18.0,0.0,0,ImportError
0962dcc76a602bfe6623a0250f0ce50cbb912fd7,pandas/core/internals/__init__.py,100.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,ImportError
75c974f5353685f338344618ad7344e64c2293d0,Lib/test/test_capi/check_config.py,"6,69315E+15",11.0,77.0,3.0,0.0,"8,33333E+15",1.0,2.0,6.0,0.0,6.0,0.0,1,ImportError
0962dcc76a602bfe6623a0250f0ce50cbb912fd7,pandas/core/internals/__init__.py,100.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/interchange/from_dataframe.py,"5,1602E+15",59.0,552.0,13.0,0.0,"8,61538E+15","2,23077E+15",8.0,37.0,0.0,6.0,0.0,0,ImportError
49258efada0cb0fc58ccffc018ff310b8f7f4570,Lib/zipimport.py,"3,09327E+16",131.0,813.0,26.0,2.0,"4,80769E+16","1,88462E+16",29.0,143.0,0.0,18.0,0.0,0,ImportError
966d0e0930e9d73456a47ff459ea04ea8dc1cf9c,Lib/lib2to3/tests/test_fixers.py,0.0,477.0,3152.0,351.0,40.0,"4,78063E+15","1,05983E+16",8.0,56.0,0.0,23.0,0.0,1,ImportError
49258efada0cb0fc58ccffc018ff310b8f7f4570,Lib/test/test_zipimport.py,"1,92586E+16",102.0,1027.0,67.0,4.0,"6,55224E+15","1,20896E+15",12.0,105.0,0.0,25.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/apply.py,0.0,363.0,2059.0,88.0,8.0,"6,43182E+15","1,90909E+16",9.0,185.0,0.0,28.0,0.0,0,ImportError
ba687d9481c04fd160795ff8d8568f5c9f877128,Lib/test/test_importlib/resources/test_functional.py,"6,49922E+15",30.0,255.0,14.0,5.0,"4,28571E+15","1,14286E+16",3.0,11.0,0.0,6.0,0.0,0,ImportError
1ba0bb21ed4eb54023fdfccc9cb20be8fff946b1,Lib/importlib/metadata/__init__.py,"3,05055E+16",191.0,1093.0,97.0,15.0,"4,13402E+15","1,34021E+16",5.0,14.0,0.0,30.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/io/sql.py,0.0,385.0,2919.0,94.0,8.0,"5,57447E+15","4,58511E+15",8.0,104.0,0.0,37.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/dtypes/inference.py,"1,88704E+15",30.0,440.0,12.0,0.0,"4,16667E+15",1.0,3.0,9.0,0.0,22.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/io/excel/_base.py,"2,31718E+16",181.0,1668.0,44.0,3.0,"5,02273E+16","3,13636E+16",20.0,69.0,0.0,28.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,doc/make.py,"5,17437E+15",58.0,392.0,14.0,1.0,"7,21429E+15","1,64286E+16",8.0,11.0,0.0,11.0,0.0,0,ImportError
ba687d9481c04fd160795ff8d8568f5c9f877128,Lib/test/test_importlib/resources/zipdata01/__init__.py,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ImportError
a675ef1141e2533bd5596222d0a64b6a3f74d2d0,Lib/lib2to3/fixes/util.py,"3,89192E+15",110.0,362.0,28.0,0.0,4.0,"1,57143E+16",5.0,25.0,0.0,12.0,0.0,1,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/indexes/period.py,"4,70043E+15",77.0,649.0,25.0,1.0,5.28,2.2,6.0,37.0,0.0,16.0,0.0,0,ImportError
e9982cd3c70241eae347f4aae85e5e863048ba6f,sklearn/kernel_approximation.py,"5,22858E+15",24.0,230.0,9.0,3.0,"5,33333E+15","3,22222E+16",5.0,8.0,0.0,5.0,0.0,1,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/reshape/merge.py,0.0,480.0,2760.0,50.0,3.0,8.02,3.92,14.0,191.0,0.0,21.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/indexing.py,0.0,527.0,2772.0,81.0,8.0,"5,35802E+16","2,34568E+15",12.0,292.0,0.0,17.0,0.0,0,ImportError
e9982cd3c70241eae347f4aae85e5e863048ba6f,sklearn/kernel_approximation.py,"5,22858E+15",24.0,230.0,9.0,3.0,"5,33333E+15","3,22222E+16",5.0,8.0,0.0,5.0,0.0,1,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,scripts/validate_docstrings.py,"4,71072E+16",65.0,482.0,15.0,1.0,"5,66667E+15","1,93333E+16",12.0,9.0,0.0,15.0,0.0,0,ImportError
0d5ca7b560dbb827eea625e53e4a6a67c29d7964,django/contrib/auth/tests/test_auth_backends.py,"4,25514E+16",111.0,633.0,51.0,21.0,"5,29412E+15","1,35294E+16",3.0,18.0,0.0,13.0,0.0,0,ImportError
2f8c8f47c740cadee8c16e5e07657e4657f905ec,Lib/multiprocessing/forking.py,,,,,,,,,,,,,1,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/apply.py,0.0,363.0,2059.0,88.0,8.0,"6,43182E+15","1,90909E+16",9.0,185.0,0.0,28.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/apply.py,0.0,363.0,2059.0,88.0,8.0,"6,43182E+15","1,90909E+16",9.0,185.0,0.0,28.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/io/sql.py,0.0,385.0,2919.0,94.0,8.0,"5,57447E+15","4,58511E+15",8.0,104.0,0.0,37.0,0.0,0,ImportError
49258efada0cb0fc58ccffc018ff310b8f7f4570,Lib/test/test_zipimport.py,"1,92586E+16",102.0,1027.0,67.0,4.0,"6,55224E+15","1,20896E+15",12.0,105.0,0.0,25.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/io/sql.py,0.0,385.0,2919.0,94.0,8.0,"5,57447E+15","4,58511E+15",8.0,104.0,0.0,37.0,0.0,0,ImportError
aba9763b5117494ca1ef1e420397e3845ad5b262,django/core/paginator.py,"5,64871E+15",48.0,185.0,20.0,6.0,3.7,1.55,3.0,7.0,0.0,5.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/indexers/objects.py,"5,38023E+16",78.0,453.0,11.0,8.0,"7,81818E+15","5,63636E+15",14.0,22.0,0.0,11.0,0.0,0,ImportError
966d0e0930e9d73456a47ff459ea04ea8dc1cf9c,Lib/lib2to3/fixes/fix_import.py,"8,33733E+14",16.0,60.0,2.0,1.0,6.0,2.5,7.0,8.0,0.0,7.0,0.0,1,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/indexers/utils.py,"3,90332E+14",83.0,553.0,13.0,0.0,"5,38462E+15","1,76923E+16",10.0,32.0,0.0,8.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/io/sql.py,0.0,385.0,2919.0,94.0,8.0,"5,57447E+15","4,58511E+15",8.0,104.0,0.0,37.0,0.0,0,ImportError
aba9763b5117494ca1ef1e420397e3845ad5b262,django/db/models/fields/__init__.py,0.0,594.0,2391.0,216.0,31.0,"3,60185E+16","1,80556E+16",8.0,125.0,0.0,28.0,0.0,0,ImportError
75c974f5353685f338344618ad7344e64c2293d0,Lib/test/test_capi/check_config.py,"6,69315E+15",11.0,77.0,3.0,0.0,"8,33333E+15",1.0,2.0,6.0,0.0,6.0,0.0,1,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/tseries/holiday.py,"4,53488E+15",94.0,633.0,24.0,4.0,"6,70833E+15",2.25,4.0,13.0,0.0,5.0,0.0,0,ImportError
ba687d9481c04fd160795ff8d8568f5c9f877128,Lib/test/test_importlib/resources/test_open.py,"6,03872E+15",18.0,84.0,8.0,7.0,3.5,1.5,2.0,0.0,0.0,3.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/arrays/integer.py,"8,17041E+15",17.0,272.0,3.0,10.0,"4,66667E+15",2.0,2.0,5.0,0.0,5.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/reshape/util.py,"8,06784E+15",11.0,85.0,2.0,0.0,10.0,1.5,3.0,4.0,0.0,5.0,0.0,0,ImportError
1ba0bb21ed4eb54023fdfccc9cb20be8fff946b1,Lib/test/test_importlib/metadata/fixtures.py,"6,15207E+16",46.0,395.0,17.0,17.0,"3,70588E+16",0.9411764705882353,3.0,24.0,0.0,15.0,0.0,0,ImportError
25707c2c542415173b0bbe8ab4358297921fd059,sklearn/linear_model/tests/test_least_angle.py,,,,,,,,,,,,,1,ImportError
1bb6e272df3bc7cae9db453f30546ec8c4061199,scikits/learn/datasets/lfw.py,"5,26724E+14",46.0,415.0,6.0,0.0,12.5,"4,16667E+15",9.0,42.0,0.0,11.0,0.0,1,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/reshape/reshape.py,"2,49198E+15",158.0,1014.0,26.0,1.0,"9,69231E+15","2,61538E+16",17.0,108.0,0.0,16.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/errors/__init__.py,"1,72571E+16",47.0,755.0,4.0,35.0,4.75,2.25,3.0,2.0,0.0,8.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/reshape/util.py,"8,06784E+15",11.0,85.0,2.0,0.0,10.0,1.5,3.0,4.0,0.0,5.0,0.0,0,ImportError
2c19987db525f61e85dadb40b368c97254adc7cc,Lib/test/test_importlib/test_threaded_import.py,"5,44812E+16",40.0,273.0,19.0,3.0,"4,78947E+16","1,42105E+16",16.0,41.0,0.0,25.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/plotting/_matplotlib/tools.py,"4,46672E+14",90.0,490.0,13.0,0.0,"6,23077E+15","2,84615E+16",8.0,35.0,0.0,15.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,doc/make.py,"5,17437E+15",58.0,392.0,14.0,1.0,"7,21429E+15","1,64286E+16",8.0,11.0,0.0,11.0,0.0,0,ImportError
f120d2e142ad4add44c49fda7a7f6541e8f794e2,scikits/learn/metrics/cluster.py,"1,63929E+16",17.0,332.0,4.0,0.0,8.0,2.0,4.0,5.0,0.0,5.0,0.0,1,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/reshape/reshape.py,"2,49198E+15",158.0,1014.0,26.0,1.0,"9,69231E+15","2,61538E+16",17.0,108.0,0.0,16.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/plotting/_matplotlib/core.py,0.0,490.0,2120.0,105.0,9.0,"6,39048E+15","2,62857E+16",16.0,188.0,0.0,28.0,0.0,0,ImportError
1ba0bb21ed4eb54023fdfccc9cb20be8fff946b1,Lib/test/test_importlib/metadata/fixtures.py,"6,15207E+16",46.0,395.0,17.0,17.0,"3,70588E+16",0.9411764705882353,3.0,24.0,0.0,15.0,0.0,0,ImportError
c1f673b71d2a4a7d11cb05d4803f279914c543d4,pandas/tests/io/pytables/test_select.py,"3,57755E+15",45.0,964.0,21.0,0.0,"5,52381E+15","1,09524E+16",6.0,108.0,0.0,6.0,0.0,1,ImportError
a30bb6f571a843853f679516d3b4ff664bd3d04b,pandas/tests/plotting/frame/test_frame_legend.py,"5,20283E+16",22.0,269.0,12.0,1.0,"1,13333E+16","1,16667E+16",3.0,15.0,0.0,4.0,0.0,0,ImportError
a675ef1141e2533bd5596222d0a64b6a3f74d2d0,Lib/lib2to3/tests/test_fixers.py,0.0,477.0,3152.0,351.0,40.0,"4,78063E+15","1,05983E+16",8.0,56.0,0.0,23.0,0.0,1,ImportError
ba687d9481c04fd160795ff8d8568f5c9f877128,Lib/test/test_importlib/resources/data03/namespace/portion1/__init__.py,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ImportError
ba687d9481c04fd160795ff8d8568f5c9f877128,Lib/test/test_importlib/resources/data01/subdirectory/__init__.py,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/dtypes/concat.py,"5,54127E+16",57.0,348.0,5.0,0.0,8.2,2.2,8.0,35.0,0.0,11.0,0.0,0,ImportError
a30bb6f571a843853f679516d3b4ff664bd3d04b,pandas/plotting/_core.py,"4,63158E+15",89.0,2003.0,21.0,1.0,"5,95238E+16","5,14286E+15",8.0,17.0,0.0,12.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,doc/make.py,"5,17437E+15",58.0,392.0,14.0,1.0,"7,21429E+15","1,64286E+16",8.0,11.0,0.0,11.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/base.py,"3,30898E+15",122.0,1396.0,47.0,4.0,"5,10638E+16","1,91489E+16",6.0,39.0,0.0,16.0,0.0,0,ImportError
2c19987db525f61e85dadb40b368c97254adc7cc,Lib/test/test_importlib/test_threaded_import.py,"5,44812E+16",40.0,273.0,19.0,3.0,"4,78947E+16","1,42105E+16",16.0,41.0,0.0,25.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/indexes/interval.py,"2,88565E+15",151.0,1134.0,42.0,1.0,"5,69048E+15","2,28571E+16",5.0,83.0,0.0,13.0,0.0,0,ImportError
4d3964edd1fcfadbc853bcc25bb6dec430ea6aac,pandas/core/strings/accessor.py,"1,28963E+16",210.0,3532.0,65.0,1.0,"5,92308E+15","2,56923E+16",13.0,77.0,0.0,19.0,0.0,0,ImportError
